Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
P575GOL6018159,21-Nov-22,13149,1,4.14,19-Jan-24,Rajnandgaon Great Eastern Road GL,
P81QGOL5868930,03-Nov-22,13149,1,3.95,19-Jan-24,Rajpura GL,"Bajaj Finance Limited, Ground Floor, Nr fly over, Opp ICICI Bank Patiala Road, Rajpura 140401"
P81QGOL6004776,19-Nov-22,7749,1,2.52,19-Jan-24,Rajpura GL,
P5E5GOL5868315,03-Nov-22,99549,2,35.5,19-Jan-24,RAJSAMAND JAL CHAKKICHOURAHA GL,
P5E5GOL5986142,17-Nov-22,90483,5,34.8,19-Jan-24,RAJSAMAND JAL CHAKKICHOURAHA GL,
P5E5GOL5995620,18-Nov-22,35070,1,10.1,19-Jan-24,RAJSAMAND JAL CHAKKICHOURAHA GL,
P5E5GOL5994103,18-Nov-22,25149,1,7.6,19-Jan-24,RAJSAMAND JAL CHAKKICHOURAHA GL,
P5E5GOL6014401,21-Nov-22,121499,2,43.9,19-Jan-24,RAJSAMAND JAL CHAKKICHOURAHA GL,
P5E5GOL6014770,21-Nov-22,53001,1,15.4,19-Jan-24,RAJSAMAND JAL CHAKKICHOURAHA GL,
P70QGOL5833115,29-Oct-22,84000,2,29.58,19-Jan-24,Rajula GL,"FF 1 to 5, Golden Plaza, Nr. H.D.F.C Bank, Talav Road, Rajula -365560"
P70QGOL5930207,10-Nov-22,140149,1,41.3,19-Jan-24,Rajula GL,
P70QGOL5946996,12-Nov-22,22149,1,6.65,19-Jan-24,Rajula GL,
P70QGOL5946205,12-Nov-22,129000,5,46,19-Jan-24,Rajula GL,
P70QGOL5974996,16-Nov-22,30549,1,9.36,19-Jan-24,Rajula GL,
P70QGOL5992288,18-Nov-22,40149,4,12.44,19-Jan-24,Rajula GL,
PT41GOL5946914,12-Nov-22,27449,1,8,19-Jan-24,Ramanathapuram Safra super market GL,"67/1, Vandikaran theru, Oppsite to Safra super market, Ramanathapuram- 623501"
PT41GOL6016226,21-Nov-22,137943,2,39.7,19-Jan-24,Ramanathapuram Safra super market GL,
P42EGOL5923324,10-Nov-22,28149,4,8.6,19-Jan-24,RAMNAGAR UK,"Bajaj finance limited,1st floor,Mohalla Khatari above SBI bank near fire station,Ramnagar Distt-Nainital 244715"
PW70GOL5846259,31-Oct-22,24367,1,7.2,19-Jan-24,Rampura Phul Main Market GL,"Ground Floor, Bank Bazar Main Market, Opp IIFL, Rampura Phul, Punjab - 151103"
PW70GOL5870516,03-Nov-22,17049,1,5.175,19-Jan-24,Rampura Phul Main Market GL,
PW70GOL5917970,09-Nov-22,12345,1,4.285,19-Jan-24,Rampura Phul Main Market GL,
PW70GOL5918587,09-Nov-22,130564,3,41.667,19-Jan-24,Rampura Phul Main Market GL,
PW70GOL5958498,14-Nov-22,66593,3,20.258,19-Jan-24,Rampura Phul Main Market GL,
PW70GOL5966634,15-Nov-22,35149,2,10.554,19-Jan-24,Rampura Phul Main Market GL,
PW70GOL5966894,15-Nov-22,25949,1,7.54,19-Jan-24,Rampura Phul Main Market GL,
PW70GOL5978753,16-Nov-22,15149,1,4.95,19-Jan-24,Rampura Phul Main Market GL,
P5R6GOL5885419,05-Nov-22,80149,1,26.48,19-Jan-24,Ranebennur Pb Road I,"Bajaj Finance Limited Ground Floor, opp SBI Bank PB Road,Near Axis Bank, Next to Cera Tiles Galary,PB Road,Ranebennur-581115"
P5R6GOL5926760,10-Nov-22,53149,2,15.93,19-Jan-24,Ranebennur Pb Road I,
P5R6GOL5925815,10-Nov-22,37132,5,13.7,19-Jan-24,Ranebennur Pb Road I,
PZ17GOL5878549,04-Nov-22,17653,1,5.4,19-Jan-24,Rania Sirsa Road GL,"Bajaj Finance LimitedGround Floor, ""Kartar Complex"", Near new Bus Stand / IIFL Gold loan, Opposite Reliance Jio, Sirsa Road, Rania - 125076"
PZ17GOL5916875,09-Nov-22,8318,1,2.6,19-Jan-24,Rania Sirsa Road GL,
PZ17GOL6015510,21-Nov-22,19307,2,5.8,19-Jan-24,Rania Sirsa Road GL,
PF22GOL5883579,05-Nov-22,12149,1,5.4,19-Jan-24,Rapar Gl,"Ground Floor,Court Road,Near Bank Of Baroda,Vikashvadi Primary School, District Kutch, Rapar,Gujarat 370165"
PF22GOL5915800,09-Nov-22,7149,2,2.47,19-Jan-24,Rapar Gl,
PF22GOL5977586,16-Nov-22,29149,1,10,19-Jan-24,Rapar Gl,
PF22GOL5974363,16-Nov-22,200000,4,62.2,19-Jan-24,Rapar Gl,
PF22GOL6001287,19-Nov-22,50149,1,24.21,19-Jan-24,Rapar Gl,
PF22GOL6016500,21-Nov-22,70149,1,20.56,19-Jan-24,Rapar Gl,
PF22GOL6014916,21-Nov-22,70000,1,20.9,19-Jan-24,Rapar Gl,
P5V2GOL5815665,27-Oct-22,15149,1,10,19-Jan-24,RAVATBHATA,"Agarwal Tower, Ground Floor, 19, Jhalar Baori, Charbhuja, Rawatbhata, Rajasthan - 323 307"
P5V2GOL5834194,29-Oct-22,107549,7,37.87,19-Jan-24,RAVATBHATA,
P5V2GOL5861254,02-Nov-22,60549,2,19.6,19-Jan-24,RAVATBHATA,
P5V2GOL5967671,15-Nov-22,5149,1,12.8,19-Jan-24,RAVATBHATA,
P5V2GOL5996102,18-Nov-22,11159,2,4.1,19-Jan-24,RAVATBHATA,
P5V2GOL6003053,19-Nov-22,15907,2,6.69,19-Jan-24,RAVATBHATA,
PI95GOL5822036,28-Oct-22,23649,1,7.33,19-Jan-24,Ravindra Nagar GL,"Bajaj Finance Limited., D No-4-337,Sundar Nagar,Beside Kavya Hospital,Adarsh NagarMain Road,Ravindra Nagar,Visakhapatnam-530040. Andhra Pradesh"
PI95GOL5855160,01-Nov-22,28939,1,8.48,19-Jan-24,Ravindra Nagar GL,
PI95GOL5897284,07-Nov-22,7649,1,2.33,19-Jan-24,Ravindra Nagar GL,
P6Y3GOL5924499,10-Nov-22,14149,1,4.3,19-Jan-24,Rayachoti Banglow Road GL,
P6Y3GOL5978132,16-Nov-22,20000,1,6.5,19-Jan-24,Rayachoti Banglow Road GL,
P6Y3GOL5975705,16-Nov-22,113000,1,33.6,19-Jan-24,Rayachoti Banglow Road GL,
P6Y3GOL5986276,17-Nov-22,9050,1,4,19-Jan-24,Rayachoti Banglow Road GL,
P6Y3GOL5985497,17-Nov-22,75149,4,24.1,19-Jan-24,Rayachoti Banglow Road GL,
P6Y3GOL5983581,17-Nov-22,91149,1,31.15,19-Jan-24,Rayachoti Banglow Road GL,
P6Y3GOL6003151,19-Nov-22,37149,2,11.1,19-Jan-24,Rayachoti Banglow Road GL,
PU44GOL5809730,26-Oct-22,32649,2,10.1,19-Jan-24,Rayagada PSR Road GL,"Ground floor, Seta Ratanam Endaves PSR Road New Colony Rayagada, Pin code - 756001"
PU44GOL5933780,11-Nov-22,27999,1,9.1,19-Jan-24,Rayagada PSR Road GL,
PU44GOL5944006,12-Nov-22,34149,1,12.4,19-Jan-24,Rayagada PSR Road GL,
P4A7GOL5854644,01-Nov-22,10149,2,3.67,19-Jan-24,REWA,Bajaj finance Limited Plot No.12 First Floor Near Union Bank NH-7 Allahabad Road Rewa-486001
P4A7GOL5884932,05-Nov-22,40045,2,12.32,19-Jan-24,REWA,
P4A7GOL5917028,09-Nov-22,17213,1,5.41,19-Jan-24,REWA,
P4A7GOL5969005,15-Nov-22,5649,1,2.22,19-Jan-24,REWA,
P4Y8GOL5861710,02-Nov-22,144349,3,47.6,19-Jan-24,Roha ST Stand complex GL,"1st floor, ST Stand complex, Roha 402109"
P4Y8GOL5907532,08-Nov-22,142749,3,46.8,19-Jan-24,Roha ST Stand complex GL,
P4Y8GOL5909074,08-Nov-22,5249,1,1.7,19-Jan-24,Roha ST Stand complex GL,
P4Y8GOL5924968,10-Nov-22,72773,2,23.12,19-Jan-24,Roha ST Stand complex GL,
P78KGOL5807003,26-Oct-22,15149,2,4.8,19-Jan-24,Rohru,"Bajaj Finance Limited, 1st Floor, Above PNB Bank, Near ICICI Bank, Ward No. 7,Village - Gangtoli, 171207 Teshil - Rohru(HP)"
P78KGOL5808043,26-Oct-22,16549,1,5.3,19-Jan-24,Rohru,
P78KGOL5866963,03-Nov-22,33499,1,10.3,19-Jan-24,Rohru,
P78KGOL5913230,09-Nov-22,51499,3,17,19-Jan-24,Rohru,
P78KGOL5915384,09-Nov-22,24491,3,11.8,19-Jan-24,Rohru,
P78KGOL5965167,15-Nov-22,19985,1,6.5,19-Jan-24,Rohru,
P83QGOL5814007,27-Oct-22,14144,1,4.7,19-Jan-24,Ropar GL,"Bajaj Finance Limited, First Floor, Bela Road, Beant Singh Aman Nagar Part-2, Near Bank of India/Paul Marchants, Ropar(Rupnagar), Punjab – 140001"
P83QGOL5813925,27-Oct-22,12149,1,4.9,19-Jan-24,Ropar GL,
P83QGOL5974684,16-Nov-22,79855,4,23.54,19-Jan-24,Ropar GL,
P83QGOL6015509,21-Nov-22,222917,11,65.8,19-Jan-24,Ropar GL,
P13PGOL5916498,09-Nov-22,38149,1,11.8,19-Jan-24,Sabalgarh,"1st Floor, Mandi sector No. - 3, Ward No. - 4, Near Central bank of India, Sabalgarh, MP - 476229"
P91HGOL5848715,31-Oct-22,16549,1,4.9,19-Jan-24,Sadasivpet Rachaiah nagar GL,"3-8-21/1, Manasa nilayam, Rachaiah nagar , sadasivapet - 502291"
PX27GOL5894026,07-Nov-22,50143,4,34.4,19-Jan-24,Sagar Ka,"1st Floor, JC Road, Near Rural Police Station, Opp Kanle Chatra,Sagar Ka- 577401"
P22DGOL5973848,16-Nov-22,18649,1,5.5,19-Jan-24,Sahadnagar Venkateswara Colony GL,"First Floor, 19-177/1/2/3, GSR Complex, Venkateswara Colony, Old NH-7, Shadnagar - 509216 (TS)"
PW08GOL5830963,29-Oct-22,28200,2,8.9,19-Jan-24,Salepur Machuati GL,"First Floor, Plot No-2001, Main Road Salepur, Opp. SBI Salepur-754202, Odisha"
PW08GOL5861635,02-Nov-22,12649,1,3.8,19-Jan-24,Salepur Machuati GL,
PW08GOL5883463,05-Nov-22,60149,1,19.4,19-Jan-24,Salepur Machuati GL,
PW08GOL5925032,10-Nov-22,23000,1,7.3,19-Jan-24,Salepur Machuati GL,
PW08GOL5933181,11-Nov-22,24889,2,8.4,19-Jan-24,Salepur Machuati GL,
PW08GOL5937609,11-Nov-22,9691,2,3.29,19-Jan-24,Salepur Machuati GL,
PW08GOL5938066,11-Nov-22,19547,3,6.9,19-Jan-24,Salepur Machuati GL,
PW08GOL5944105,12-Nov-22,15430,4,6,19-Jan-24,Salepur Machuati GL,
PW08GOL5955510,14-Nov-22,27500,1,8,19-Jan-24,Salepur Machuati GL,
PW08GOL5955829,14-Nov-22,33649,1,9.8,19-Jan-24,Salepur Machuati GL,
PW08GOL5996578,18-Nov-22,40149,3,12,19-Jan-24,Salepur Machuati GL,
PC28GOL5937192,11-Nov-22,198849,4,69.125,19-Jan-24,SALUMBAR,"1st Floor, Above SBI Bank, Udaipur Banswara Road, Near Govt Higher Secondary School, Salumber 313027 Udaipur (RJ)"
PC28GOL5956048,14-Nov-22,65549,1,23.446,19-Jan-24,SALUMBAR,
PC28GOL5954306,14-Nov-22,73149,1,28.784,19-Jan-24,SALUMBAR,
PC28GOL5977153,16-Nov-22,140549,11,118.455,19-Jan-24,SALUMBAR,
PC28GOL6014272,21-Nov-22,99999,1,52.4,19-Jan-24,SALUMBAR,
PC48GOL5875698,04-Nov-22,22101,2,7.39,19-Jan-24,Samakhiali Gl,"Ground Floor, Shop 8,9 New Bus stand, Samkhiyali, Bhachau District kutch Gujarat -370150"
PC48GOL6016838,21-Nov-22,23149,5,7.21,19-Jan-24,Samakhiali Gl,
P4M7GOL5987710,17-Nov-22,27739,1,9.08,19-Jan-24,Sangamner Tulsi Complex GL,"1st Floor, Trimurti Complex, In front of Ram Mandir, Abhinav Nagar Navin Nagar Road, Sangamner, 422605"
PI84GOL5824238,28-Oct-22,65000,6,24.3,19-Jan-24,Sanganer GL,"1st Floor, Triraj Tower, Near Choradia Petrol Pump, Sanganer, Jaipur,  Rajasthan - 302029"
PI84GOL5830928,29-Oct-22,27149,2,21.78,19-Jan-24,Sanganer GL,
PI84GOL5857940,01-Nov-22,221349,4,65.68,19-Jan-24,Sanganer GL,
PI84GOL5916535,09-Nov-22,21839,1,6.4,19-Jan-24,Sanganer GL,
PI84GOL5927774,10-Nov-22,105949,2,85.9,19-Jan-24,Sanganer GL,
PI84GOL5992641,18-Nov-22,17999,1,5.27,19-Jan-24,Sanganer GL,
PI84GOL6004400,19-Nov-22,54417,1,15.7,19-Jan-24,Sanganer GL,
PF30GOL5906774,08-Nov-22,8549,1,3.5,19-Jan-24,Sangaria GL,"Bajaj Finance Limited,Ground Floor, Plot No. 17, Opposite Bank of Baroda, Court Road, Sangaria – 335063 Rajasthan"
PF30GOL5983203,17-Nov-22,21149,1,6.6,19-Jan-24,Sangaria GL,
P528GOL5855706,01-Nov-22,16199,1,5,19-Jan-24,Sangli Panchamukhi Maruti Road GL,
P528GOL5898062,07-Nov-22,60649,1,29.7,19-Jan-24,Sangli Panchamukhi Maruti Road GL,
P528GOL5933259,11-Nov-22,20249,1,6.2,19-Jan-24,Sangli Panchamukhi Maruti Road GL,
P528GOL6016559,21-Nov-22,86249,1,27,19-Jan-24,Sangli Panchamukhi Maruti Road GL,
P87HGOL5855028,01-Nov-22,34149,1,10.1,19-Jan-24,Sardulgarh Sirsa Mansa Road GL,"Bajaj Finance Limited, Upper Ground Floor, Opposite Chilling Centre, Near Auto Market & Punjab Diagnostic Centre, Main Sirsa-Mansa Road, Sardulgarh - 151507, District-Mansa"
P87HGOL5984063,17-Nov-22,20549,2,6.38,19-Jan-24,Sardulgarh Sirsa Mansa Road GL,
P87HGOL5993689,18-Nov-22,17958,1,6.1,19-Jan-24,Sardulgarh Sirsa Mansa Road GL,
P42HGOL5846786,31-Oct-22,13649,1,4.1,19-Jan-24,SARKANDA GL,"Bajaj Finance Limited, 1st Floor, Above Idbi Bank, Near Sudha Sales, Khasra No – 604,950, 951, 952 Nutan Chowk Sarkhanda Bilaspur -495001, Chhattisgarh"
P42HGOL5859903,02-Nov-22,196655,2,61.44,19-Jan-24,SARKANDA GL,
P42HGOL5861745,02-Nov-22,19649,1,6.22,19-Jan-24,SARKANDA GL,
P42HGOL5868704,03-Nov-22,303494,8,95.52,19-Jan-24,SARKANDA GL,
P42HGOL5870494,03-Nov-22,8649,1,2.95,19-Jan-24,SARKANDA GL,
P42HGOL5924816,10-Nov-22,10649,1,3.4,19-Jan-24,SARKANDA GL,
P42HGOL5965263,15-Nov-22,264687,4,85.49,19-Jan-24,SARKANDA GL,
P42HGOL5966617,15-Nov-22,25649,3,8.53,19-Jan-24,SARKANDA GL,
P42HGOL5964859,15-Nov-22,15149,2,5,19-Jan-24,SARKANDA GL,
P42HGOL5993530,18-Nov-22,200548,2,64.14,19-Jan-24,SARKANDA GL,
P42HGOL6002946,19-Nov-22,6056,1,3.32,19-Jan-24,SARKANDA GL,
P94HGOL5844696,31-Oct-22,68149,1,19.98,19-Jan-24,Sathupalli supermarket GL,"Chitluri complex, H No.4-79, 4-79-1 first floor, above more supermarket, Main road, sathupalli town & mandal, Dist - Khammam Sathupally – 507303 Tel"
P94HGOL5845230,31-Oct-22,12149,1,3.81,19-Jan-24,Sathupalli supermarket GL,
P94HGOL5918816,09-Nov-22,34649,1,10.11,19-Jan-24,Sathupalli supermarket GL,
P94HGOL5925037,10-Nov-22,12000,1,4,19-Jan-24,Sathupalli supermarket GL,
P94HGOL5969063,15-Nov-22,110460,1,31.99,19-Jan-24,Sathupalli supermarket GL,
P94HGOL5966352,15-Nov-22,12849,1,3.84,19-Jan-24,Sathupalli supermarket GL,
PX17GOL5955522,14-Nov-22,19649,1,5.75,19-Jan-24,Sawai Madhopur,"Bajaj Finance Limited, 1st floor, P.N.-4, Above Jai Tulsi Timbers,  Alanpur Link Road, Sawai Madhopur, Rajasthan – 322001"
P6A9GOL6001752,19-Nov-22,10249,1,6.3,19-Jan-24,SAWANTWADI,"Patil Tower, 1st Floor, Shivaji Chowk, Gavali Titta, Sawantwadi - 416510 Mh"
PF21GOL5830692,29-Oct-22,31410,3,10,19-Jan-24,Sayla Gl,"First Floor,Santosh Complex Sudamada Road,Above HDFC Bank, Sayla, District Surendranagar, Gujarat -363430"
PF21GOL5857082,01-Nov-22,76149,1,23.36,19-Jan-24,Sayla Gl,
PF21GOL5937312,11-Nov-22,10598,1,4.9,19-Jan-24,Sayla Gl,
PF21GOL5984916,17-Nov-22,24149,1,7.26,19-Jan-24,Sayla Gl,
P4N1GOL5906768,08-Nov-22,130299,1,45.8,19-Jan-24,SHAHADA,"Semi Ground Floor, A Square Complex, Dongargaon Road, Vrundavan Colony, Shahada 425409 (Mh)"
P6E0GOL5822969,28-Oct-22,194149,2,57.9,19-Jan-24,SHAHDOL,"Bajaj Finance Limited Ground Floor, Balpurba Chock  Near New Bus Stand, Beside Bank Of Maharashtra , Shahdol (M.P.) Pin .484001"
P97CGOL5883511,05-Nov-22,7149,1,2.2,19-Jan-24,Shahpura Rajasthan,"Ground Floor, Welcome Plaza,  Near Jio Office, Opp. HDFC Bank,  Near Bus stand,  Shahpura, Rajasthan – 311404"
P97CGOL5947080,12-Nov-22,33149,1,20.59,19-Jan-24,Shahpura Rajasthan,
PY30GOL5871036,03-Nov-22,157049,7,46.64,19-Jan-24,SHAMSHABAD,"Bajaj Finance Ltd, #20-115, Ground Floor, beside Indian Bank  R.B Nagar, Shamshabad – 501218"
PY30GOL5959773,14-Nov-22,36149,2,10.6,19-Jan-24,SHAMSHABAD,
PY30GOL5977236,16-Nov-22,46149,1,13.5,19-Jan-24,SHAMSHABAD,
PY30GOL6015398,21-Nov-22,32149,4,9.7,19-Jan-24,SHAMSHABAD,
PJ55GOL5831305,29-Oct-22,27600,1,33.3,19-Jan-24,Shastrinagar GL,"1st Floor, P. No. - G-59-60, Subhash Nagar Shopping Center, Near Anokhi Hotel, Shastri Nagar, Rajasthan - 302016"
PJ55GOL5905621,08-Nov-22,6900,1,2.1,19-Jan-24,Shastrinagar GL,
PJ55GOL5934954,11-Nov-22,17349,1,5.1,19-Jan-24,Shastrinagar GL,
P38CGOL5845822,31-Oct-22,170149,3,50.5,19-Jan-24,Sheopur,"Bajaj FInance Ltd Sharma Complex First Floor 8/18, Baroda Road, Above Central Bank Of India, Sheopur – 476337 (M.P)"
P38CGOL5855371,01-Nov-22,85149,3,25.7,19-Jan-24,Sheopur,
P38CGOL5957840,14-Nov-22,67149,4,26.9,19-Jan-24,Sheopur,
P490GOL5996509,18-Nov-22,27649,1,7.99,19-Jan-24,Shimoga Amir Ahmmed Circle GL,"Ground Floor, Narayanashetty  Complex, opp city central mall amir ahmmed circle, Shivamogga, Karnataka-577201"
PC30GOL5992318,18-Nov-22,21249,2,6.6,19-Jan-24,Shirol,
P4N2GOL5808788,26-Oct-22,9149,2,3.1,19-Jan-24,Shirpur Balaji Mandir GL,"Bajaj Finance Limited, 1st Floor, Patil Plaza, Near Bank Of Maharashtra, Near Balaji Mandir, Shirpur, Maharashtra 425405"
P4N2GOL5845597,31-Oct-22,49249,4,15,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5856174,01-Nov-22,15749,1,5,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5919336,09-Nov-22,7249,1,2.2,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5957038,14-Nov-22,18249,1,5.4,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5959705,14-Nov-22,233720,7,74.51,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5967667,15-Nov-22,13749,1,4.3,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5967018,15-Nov-22,29686,2,9.6,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5975465,16-Nov-22,10249,1,3.25,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL5985253,17-Nov-22,28749,1,8.4,19-Jan-24,Shirpur Balaji Mandir GL,
P4N2GOL6009831,20-Nov-22,16355,2,5.35,19-Jan-24,Shirpur Balaji Mandir GL,
PT43GOL5885286,05-Nov-22,159370,9,58.931,19-Jan-24,Shivpuri AB Raod GL,Ground Floor Near Jhansi Tiraha AB Raod Shivpuri-473551 Madhya Pradesh
PT43GOL6019502,21-Nov-22,50149,3,15.7,19-Jan-24,Shivpuri AB Raod GL,
PU65GOL5917331,09-Nov-22,12249,1,4.1,19-Jan-24,SHRIGONDA,"1 St Floor,Ganjore Tower, Dound Jamkhed Road, Opp.Idbi Bank Srigonda 413701 (Maharastra)"
PU57GOL5814047,27-Oct-22,64416,1,19.34,19-Jan-24,Siddipet Medak Road GL,"#11-1-152, 1st Floor, KV Complex, Opp. Joyalukkas, Beside Union Bank Of India, Medak Road, Siddipet, Telangana – 502103"
PU57GOL5983696,17-Nov-22,15280,1,4.92,19-Jan-24,Siddipet Medak Road GL,
P29JGOL5913784,09-Nov-22,46149,1,14.95,19-Jan-24,Sidhi,"Bajaj Finance Limited 1St Floor, Plot No. 549/2,3 First Floor Ojas Galleria, Gopaldas Road Near Nag Mandir Sidhi-486661(Mp)"
P29JGOL5913436,09-Nov-22,11149,1,5.88,19-Jan-24,Sidhi,
P29JGOL5985185,17-Nov-22,23649,1,7.19,19-Jan-24,Sidhi,
P29JGOL6017603,21-Nov-22,8449,1,3.51,19-Jan-24,Sidhi,
P28GGOL5847720,31-Oct-22,15649,2,4.77,19-Jan-24,SIHOR GL,"1st Floor, Sarvaiya Complex,  Above Union Bank, Bhavnagar Road, Sihor"
P28GGOL5935926,11-Nov-22,21549,3,6.73,19-Jan-24,SIHOR GL,
P28GGOL5978960,16-Nov-22,37649,7,11.72,19-Jan-24,SIHOR GL,
P28GGOL5974430,16-Nov-22,35131,1,11.3,19-Jan-24,SIHOR GL,
P28GGOL6017720,21-Nov-22,100161,2,38,19-Jan-24,SIHOR GL,
P28GGOL6018897,21-Nov-22,100149,1,33.25,19-Jan-24,SIHOR GL,
P4E0GOL5817502,27-Oct-22,86191,1,25.53,19-Jan-24,SIKAR,"Bajaj Finance Limited,1st Floor,Above,IDBI,Bank,Station Road, Near Fagalwa Petrol Pump,Sikar, Rajasthan - 332001"
P4E0GOL5822871,28-Oct-22,52587,2,16.12,19-Jan-24,SIKAR,
P4E0GOL5856491,01-Nov-22,7149,1,2.3,19-Jan-24,SIKAR,
P4E0GOL5896604,07-Nov-22,24549,2,7.7,19-Jan-24,SIKAR,
P4E0GOL5895596,07-Nov-22,76099,3,79.7,19-Jan-24,SIKAR,
P4E0GOL5908791,08-Nov-22,34649,1,23.3,19-Jan-24,SIKAR,
P4E0GOL5918647,09-Nov-22,37699,2,29.65,19-Jan-24,SIKAR,
P4E0GOL5925922,10-Nov-22,20966,2,7.7,19-Jan-24,SIKAR,
P4E0GOL5927798,10-Nov-22,199899,1,89.5,19-Jan-24,SIKAR,
P4E0GOL5927278,10-Nov-22,20023,1,20.96,19-Jan-24,SIKAR,
P4E0GOL5934544,11-Nov-22,58681,2,63.15,19-Jan-24,SIKAR,
P4E0GOL5955227,14-Nov-22,17149,2,5.63,19-Jan-24,SIKAR,
P4E0GOL5969287,15-Nov-22,80021,2,48.31,19-Jan-24,SIKAR,
P4E0GOL5967628,15-Nov-22,99699,2,35.2,19-Jan-24,SIKAR,
P4E0GOL5978463,16-Nov-22,52565,1,41.96,19-Jan-24,SIKAR,
P4E0GOL5986174,17-Nov-22,6342,1,2.12,19-Jan-24,SIKAR,
P4E0GOL6005625,19-Nov-22,32097,1,10.2,19-Jan-24,SIKAR,
P4E0GOL6016022,21-Nov-22,110499,1,220.5,19-Jan-24,SIKAR,
P18IGOL5846131,31-Oct-22,12049,1,3.7,19-Jan-24,Sikar GL,
P18IGOL5863132,02-Nov-22,98549,1,30.5,19-Jan-24,Sikar GL,
P18IGOL5863521,02-Nov-22,6900,1,2.1,19-Jan-24,Sikar GL,
P18IGOL5861581,02-Nov-22,37149,1,10.9,19-Jan-24,Sikar GL,
P18IGOL5876758,04-Nov-22,26150,1,19.1,19-Jan-24,Sikar GL,
P18IGOL5888523,05-Nov-22,40149,4,12,19-Jan-24,Sikar GL,
P18IGOL5885481,05-Nov-22,111420,9,34.4,19-Jan-24,Sikar GL,
P18IGOL5913765,09-Nov-22,9150,1,3.2,19-Jan-24,Sikar GL,
P18IGOL5924120,10-Nov-22,14532,1,5.5,19-Jan-24,Sikar GL,
P18IGOL5927087,10-Nov-22,46886,3,17.007,19-Jan-24,Sikar GL,
P18IGOL5946813,12-Nov-22,332428,24,141.7,19-Jan-24,Sikar GL,
P18IGOL5958973,14-Nov-22,25149,1,8.2,19-Jan-24,Sikar GL,
P18IGOL5967535,15-Nov-22,31983,1,21.8,19-Jan-24,Sikar GL,
P18IGOL5978313,16-Nov-22,40879,1,21.4,19-Jan-24,Sikar GL,
P18IGOL5985849,17-Nov-22,18050,3,7.3,19-Jan-24,Sikar GL,
P18IGOL5992770,18-Nov-22,38603,2,12.9,19-Jan-24,Sikar GL,
P18IGOL5992125,18-Nov-22,38149,1,11.6,19-Jan-24,Sikar GL,
P18IGOL6003378,19-Nov-22,5149,1,2.3,19-Jan-24,Sikar GL,
P18IGOL6016823,21-Nov-22,115449,3,33.6,19-Jan-24,Sikar GL,
P18IGOL6018739,21-Nov-22,50149,4,41.5,19-Jan-24,Sikar GL,
PB51GOL5886795,05-Nov-22,100000,2,29.74,19-Jan-24,Silvassa Gl,"Office No 05, Shraddha Complex, Near City Hear Hospital, Silvassa - 396230"
PB51GOL5960594,14-Nov-22,7000,1,2.35,19-Jan-24,Silvassa Gl,
PB51GOL5973977,16-Nov-22,30149,4,9.31,19-Jan-24,Silvassa Gl,
PB51GOL5994590,18-Nov-22,39149,1,11.42,19-Jan-24,Silvassa Gl,
PB51GOL6003651,19-Nov-22,40149,1,11.66,19-Jan-24,Silvassa Gl,
PZ21GOL5815914,27-Oct-22,53149,1,20.3,19-Jan-24,Singhana,"1st Floor, ""Bagri Complex"", Near Bhowana Choraya , Singhana, District - Jhunjhunu Pin - 333 516 (Rajasthan)"
PZ21GOL5925856,10-Nov-22,31588,1,9.846,19-Jan-24,Singhana,
PZ21GOL5925002,10-Nov-22,19149,3,6.3,19-Jan-24,Singhana,
PZ21GOL5954259,14-Nov-22,20149,2,6.533,19-Jan-24,Singhana,
PZ21GOL5966043,15-Nov-22,22406,2,7.91,19-Jan-24,Singhana,
PZ21GOL5995238,18-Nov-22,32599,2,9.77,19-Jan-24,Singhana,
PZ21GOL6016060,21-Nov-22,78126,3,25.156,19-Jan-24,Singhana,
PI86GOL5817320,27-Oct-22,17649,1,5.4,19-Jan-24,Sodala GL,"Ground Floor, P. No. - 1221-22, Opp. Metro Pillar No.-63, Ajmer Road, Sodala, Jaipur, Rajasthan – 302006"
PI86GOL5839406,30-Oct-22,71149,6,53.9,19-Jan-24,Sodala GL,
PI86GOL5846898,31-Oct-22,12221,1,3.64,19-Jan-24,Sodala GL,
PI86GOL5854540,01-Nov-22,13149,1,4,19-Jan-24,Sodala GL,
PI86GOL5878508,04-Nov-22,83397,3,24.59,19-Jan-24,Sodala GL,
PI86GOL5894937,07-Nov-22,82381,1,23.9,19-Jan-24,Sodala GL,
PI86GOL5906706,08-Nov-22,201460,6,63.2,19-Jan-24,Sodala GL,
PI86GOL5906837,08-Nov-22,202602,3,62.7,19-Jan-24,Sodala GL,
PI86GOL5923146,10-Nov-22,8649,1,2.7,19-Jan-24,Sodala GL,
PI86GOL5936453,11-Nov-22,5100,1,1.9,19-Jan-24,Sodala GL,
